,ID,CustomerID,ReceivedAt,DeviceReportedTime,Facility,Priority,FromHost,Message,NTSeverity,Importance,EventSource,EventUser,EventCategory,EventID,EventBinaryData,MaxAvailable,CurrUsage,MinUsage,MaxUsage,InfoUnitID,SysLogTag,EventLogType,GenericFileName,SystemID
3430,439134,,2021-02-07 00:22:21,2021-02-06 16:31:59,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3243]:,,,
3431,439135,,2021-02-07 00:22:21,2021-02-06 16:31:59,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[3244]:,,,
3432,439170,,2021-02-07 00:23:24,2021-02-06 16:33:02,20,4,nongwang_zubo,"Auto port-defend started.(SourceAttackInterface=GigabitEthernet0/0/6, AttackProtocol=ARP-REQUEST)",,,,,,,,,,,,1,%%01SECE/4/PORT_ATTACK_OCCUR(l)[3245]:,,,
3433,439175,,2021-02-07 00:23:29,2021-02-06 16:33:08,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3246]:,,,
3434,439207,,2021-02-07 00:24:48,2021-02-06 16:34:27,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3247]:,,,
3435,439226,,2021-02-07 00:25:02,2021-02-06 16:34:41,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3248]:,,,
3436,439227,,2021-02-07 00:25:02,2021-02-06 16:34:41,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=100 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3249]:,,,
3437,439228,,2021-02-07 00:25:02,2021-02-06 16:34:41,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=100 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3250]:,,,
3438,439242,,2021-02-07 00:25:21,2021-02-06 16:34:59,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3251]:,,,
3439,439258,,2021-02-07 00:25:56,2021-02-06 16:35:35,20,6,nongwang_zubo,"Last message repeated 3 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3252]:,,,
3440,439344,,2021-02-07 00:28:19,2021-02-06 16:37:58,20,6,nongwang_zubo,"Last message repeated 12 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3253]:,,,
3441,439352,,2021-02-07 00:28:25,2021-02-06 16:38:04,20,6,nongwang_zubo,"Last message repeated 3 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3254]:,,,
3442,439353,,2021-02-07 00:28:25,2021-02-06 16:38:04,20,6,nongwang_zubo,"Auto port-defend stop.(SourceAttackInterface=GigabitEthernet0/0/6, AttackProtocol=ARP-REQUEST, ExceededPacketCountInSlot=2315535)",,,,,,,,,,,,1,%%01SECE/6/PORT_ATTACK_END(l)[3255]:,,,
3443,439364,,2021-02-07 00:28:52,2021-02-06 16:38:31,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3256]:,,,
3444,439408,,2021-02-07 00:30:05,2021-02-06 16:39:43,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3257]:,,,
3445,439409,,2021-02-07 00:30:05,2021-02-06 16:39:43,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3258]:,,,
3446,439410,,2021-02-07 00:30:05,2021-02-06 16:39:43,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3259]:,,,
3447,439423,,2021-02-07 00:30:14,2021-02-06 16:39:52,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3260]:,,,
3448,439445,,2021-02-07 00:31:10,2021-02-06 16:40:49,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3261]:,,,
3449,439502,,2021-02-07 00:32:20,2021-02-06 16:41:58,20,6,nongwang_zubo,"Last message repeated 6 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3262]:,,,
3450,439503,,2021-02-07 00:32:20,2021-02-06 16:41:58,20,4,nongwang_zubo,"Rate of packets to cpu exceeded the CPCAR limit on the LPU in slot 0. (Protocol=arp-request, CIR/CBS=128/24064, ExceededPacketCount=2)",,,,,,,,,,,,1,%%01DEFD/4/CPCAR_DROP_LPU(l)[3263]:,,,
3451,439505,,2021-02-07 00:32:20,2021-02-06 16:41:59,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3264]:,,,
3452,439506,,2021-02-07 00:32:21,2021-02-06 16:42:00,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
3453,439507,,2021-02-07 00:32:21,2021-02-06 16:42:00,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[3265]:,,,
3454,439508,,2021-02-07 00:32:22,2021-02-06 16:42:01,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3266]:,,,
3455,439548,,2021-02-07 00:33:28,2021-02-06 16:43:06,20,6,nongwang_zubo,"Last message repeated 2 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3267]:,,,
3456,439602,,2021-02-07 00:35:06,2021-02-06 16:44:45,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3268]:,,,
3457,439603,,2021-02-07 00:35:06,2021-02-06 16:44:45,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3269]:,,,
3458,439604,,2021-02-07 00:35:06,2021-02-06 16:44:45,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3270]:,,,
3459,439624,,2021-02-07 00:35:23,2021-02-06 16:45:02,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3271]:,,,
3460,439665,,2021-02-07 00:36:43,2021-02-06 16:46:22,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3272]:,,,
3461,439770,,2021-02-07 00:39:29,2021-02-06 16:49:08,20,6,nongwang_zubo,"Last message repeated 15 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3273]:,,,
3462,439797,,2021-02-07 00:40:08,2021-02-06 16:49:47,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3274]:,,,
3463,439798,,2021-02-07 00:40:08,2021-02-06 16:49:47,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3275]:,,,
3464,439799,,2021-02-07 00:40:08,2021-02-06 16:49:47,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3276]:,,,
3465,439820,,2021-02-07 00:40:33,2021-02-06 16:50:12,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3277]:,,,
3466,439835,,2021-02-07 00:41:14,2021-02-06 16:50:53,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3278]:,,,
3467,439870,,2021-02-07 00:42:22,2021-02-06 16:52:01,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
3468,439871,,2021-02-07 00:42:22,2021-02-06 16:52:01,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3279]:,,,
3469,439872,,2021-02-07 00:42:22,2021-02-06 16:52:01,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[3280]:,,,
3470,439891,,2021-02-07 00:42:33,2021-02-06 16:52:12,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3281]:,,,
3471,439927,,2021-02-07 00:43:12,2021-02-06 16:52:51,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3282]:,,,
3472,440002,,2021-02-07 00:45:08,2021-02-06 16:54:46,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3283]:,,,
3473,440003,,2021-02-07 00:45:08,2021-02-06 16:54:46,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=190 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3284]:,,,
3474,440004,,2021-02-07 00:45:08,2021-02-06 16:54:46,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=190 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3285]:,,,
3475,440008,,2021-02-07 00:45:11,2021-02-06 16:54:50,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3286]:,,,
3476,440039,,2021-02-07 00:45:59,2021-02-06 16:55:37,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3287]:,,,
3477,440104,,2021-02-07 00:48:11,2021-02-06 16:57:50,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3288]:,,,
3478,440182,,2021-02-07 00:50:07,2021-02-06 16:59:46,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3289]:,,,
3479,440183,,2021-02-07 00:50:07,2021-02-06 16:59:46,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=175 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3290]:,,,
3480,440184,,2021-02-07 00:50:07,2021-02-06 16:59:46,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=175 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3291]:,,,
3481,440186,,2021-02-07 00:50:11,2021-02-06 16:59:50,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3292]:,,,
3482,440215,,2021-02-07 00:50:46,2021-02-06 17:00:25,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3293]:,,,
3483,440264,,2021-02-07 00:52:24,2021-02-06 17:02:02,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
3484,440265,,2021-02-07 00:52:24,2021-02-06 17:02:02,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3294]:,,,
3485,440266,,2021-02-07 00:52:24,2021-02-06 17:02:02,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[3295]:,,,
3486,440292,,2021-02-07 00:53:23,2021-02-06 17:03:01,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3296]:,,,
3487,440335,,2021-02-07 00:54:12,2021-02-06 17:03:51,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3297]:,,,
3488,440384,,2021-02-07 00:55:08,2021-02-06 17:04:46,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3298]:,,,
3489,440385,,2021-02-07 00:55:08,2021-02-06 17:04:46,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3299]:,,,
3490,440386,,2021-02-07 00:55:08,2021-02-06 17:04:46,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3300]:,,,
3491,440391,,2021-02-07 00:55:18,2021-02-06 17:04:57,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3301]:,,,
3492,440446,,2021-02-07 00:56:34,2021-02-06 17:06:12,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3302]:,,,
3493,440545,,2021-02-07 00:59:23,2021-02-06 17:09:02,20,6,nongwang_zubo,"Last message repeated 13 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3303]:,,,
3494,440579,,2021-02-07 01:00:09,2021-02-06 17:09:48,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3304]:,,,
3495,440580,,2021-02-07 01:00:09,2021-02-06 17:09:48,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=260 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3305]:,,,
3496,440581,,2021-02-07 01:00:09,2021-02-06 17:09:48,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=260 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3306]:,,,
3497,440582,,2021-02-07 01:00:13,2021-02-06 17:09:52,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3307]:,,,
3498,440627,,2021-02-07 01:01:32,2021-02-06 17:11:11,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3308]:,,,
3499,440658,,2021-02-07 01:02:25,2021-02-06 17:12:04,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
3500,440660,,2021-02-07 01:02:25,2021-02-06 17:12:04,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3309]:,,,
3501,440661,,2021-02-07 01:02:25,2021-02-06 17:12:04,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[3310]:,,,
3502,440663,,2021-02-07 01:02:27,2021-02-06 17:12:06,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3311]:,,,
3503,440711,,2021-02-07 01:04:12,2021-02-06 17:13:51,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3312]:,,,
3504,440759,,2021-02-07 01:05:12,2021-02-06 17:14:51,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3313]:,,,
3505,440760,,2021-02-07 01:05:12,2021-02-06 17:14:51,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=170 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3314]:,,,
3506,440761,,2021-02-07 01:05:12,2021-02-06 17:14:51,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=170 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3315]:,,,
3507,440764,,2021-02-07 01:05:23,2021-02-06 17:15:02,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3316]:,,,
3508,440800,,2021-02-07 01:06:15,2021-02-06 17:15:54,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3317]:,,,
3509,440883,,2021-02-07 01:09:01,2021-02-06 17:18:40,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3318]:,,,
3510,440926,,2021-02-07 01:10:13,2021-02-06 17:19:51,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3319]:,,,
3511,440927,,2021-02-07 01:10:13,2021-02-06 17:19:51,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=190 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[3320]:,,,
3512,440928,,2021-02-07 01:10:13,2021-02-06 17:19:51,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=190 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[3321]:,,,
3513,440930,,2021-02-07 01:10:14,2021-02-06 17:19:53,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[3322]:,,,
3514,440965,,2021-02-07 01:11:14,2021-02-06 17:20:52,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[3323]:,,,
